datetime,121609_00010,121607_00095,121610_00300,121612_00301,121608_00400,243095_99133,243094_99134
2019-05-20,16.53846153846154,230.13186813186815,8.538461538461538,87.57142857142857,7.1000000000000005,,
2019-05-21,16.74578313253012,226.0,8.481927710843374,87.42168674698796,7.089999999999999,,
2019-05-22,17.14659090909091,235.55172413793105,8.353409090909091,86.80898876404494,7.1,,
2019-05-23,17.673958333333335,242.47916666666666,8.15625,85.60416666666667,7.101041666666666,,
2019-05-24,18.242696629213484,245.0,7.949438202247191,84.41573033707866,7.092134831460673,,
2019-05-25,18.50978260869565,243.2391304347826,8.053260869565218,86.07608695652173,7.143478260869566,,
2019-05-26,19.16526315789474,248.0842105263158,8.062105263157894,87.25263157894737,7.140625,,
2019-05-27,19.875,248.02173913043478,7.931521739130435,87.15217391304348,7.078125,,
2019-05-28,20.230208333333334,251.96875,7.901041666666667,87.41666666666667,7.097916666666666,,
2019-05-29,20.957291666666666,259.7083333333333,7.730208333333334,86.73958333333333,7.096875,,
2019-05-30,21.519791666666666,266.9270833333333,7.363541666666666,83.59375,7.0406249999999995,,
2019-05-31,21.817708333333332,279.6666666666667,7.0874999999999995,80.84375,7.08125,,
2019-06-01,22.006249999999998,266.65625,6.813541666666667,78.01041666666667,7.094791666666667,,
2019-06-02,22.133333333333336,262.1875,6.622916666666666,75.95833333333333,7.114583333333333,,
2019-06-03,21.886046511627907,262.0919540229885,6.539080459770115,74.62068965517241,7.101190476190476,,
2019-06-04,21.55952380952381,267.8536585365854,6.715853658536586,76.0813953488372,7.132530120481928,,
2019-06-05,21.68241758241758,270.75555555555553,6.9281250000000005,78.54347826086956,7.143956043956044,,
2019-06-06,22.088372093023256,273.11764705882354,6.85813953488372,78.61797752808988,7.1464285714285705,,
2019-06-07,22.189247311827955,267.3333333333333,6.931182795698925,79.60215053763442,7.135483870967742,,
2019-06-08,22.34166666666667,264.37894736842105,7.463541666666667,85.95833333333333,7.245263157894736,,
2019-06-09,22.20520833333333,262.625,8.319791666666667,95.5625,7.4906250000000005,,
2019-06-10,21.890625,265.78125,8.49375,97.02083333333333,7.515625,,
2019-06-11,21.973033707865167,269.625,8.377272727272727,95.80681818181819,7.429545454545454,,
2019-06-12,21.933333333333334,278.1041666666667,8.886458333333334,101.57291666666667,7.573958333333334,,
2019-06-13,21.688541666666666,279.1458333333333,9.135416666666666,103.85416666666667,7.641666666666667,,
2019-06-14,21.135555555555555,269.5113636363636,8.727272727272727,98.46666666666667,7.525842696629213,,
2019-06-15,21.283333333333335,282.7865168539326,9.092222222222222,102.7159090909091,7.652808988764045,,
2019-06-16,21.660919540229884,290.0689655172414,9.25977011494253,105.54444444444445,7.682758620689655,,
2019-06-17,22.066666666666666,295.25,9.017045454545455,103.32954545454545,7.575,,
2019-06-18,22.40416666666667,296.46875,8.65625,99.85416666666667,7.482291666666666,,
2019-06-19,22.755208333333332,298.9895833333333,8.3375,96.73958333333333,7.385416666666667,,
2019-06-20,22.739583333333332,269.6770833333333,7.569791666666667,87.875,7.261458333333334,,
2019-06-21,22.726041666666664,261.28125,7.036458333333333,81.6875,7.227083333333333,,
2019-06-22,22.415625000000002,257.4895833333333,7.126041666666667,82.25,7.23125,,
2019-06-23,22.43958333333333,254.32291666666666,7.4781249999999995,86.33333333333333,7.266666666666667,,
2019-06-24,22.770833333333332,253.10416666666666,7.863541666666666,91.33333333333333,7.315625,,
2019-06-25,23.09583333333333,250.32291666666666,7.838541666666667,91.64583333333333,7.3031250000000005,,
2019-06-26,23.368750000000002,248.23958333333334,8.005208333333334,94.1875,7.33125,,
2019-06-27,23.779787234042555,247.49462365591398,8.076344086021505,96.07291666666667,7.338297872340425,,
2019-06-28,24.212631578947367,250.74736842105264,8.016842105263159,95.83333333333333,7.308421052631578,,
2019-06-29,24.65157894736842,254.9578947368421,7.792631578947368,93.84375,7.286315789473685,,
2019-06-30,24.60111111111111,256.02222222222224,7.4460674157303375,90.3125,7.262921348314607,,
2019-07-01,24.598958333333332,259.1354166666667,7.541666666666667,90.66666666666667,7.317708333333333,,
2019-07-02,24.930434782608696,264.0,7.659782608695653,92.65217391304348,7.2749999999999995,,
2019-07-03,25.222916666666666,264.1666666666667,7.2875000000000005,88.63541666666667,7.161458333333333,,
